transferType,text,year,season,player,rowId,team,owner,transferTypeId
departure," ,, 0 €) - 21 Apri 2006",2005,1,Vignal,15,,,2
departure," ,, L.) - 23 Febr 2006",2005,1,Westerveld,15,Everton,,2
departure," ,) - 29 Augu 2008",2008,1,Milner,13,Aston Villa,,2
departure," ,, 2.9 M€) - 15 Augu 2008",2008,1,Faye,13,Stoke City,,2
departure," ,) - 02 Febr 2015",2014,1,Fletcher,11,West Bromwich Albion,,2
departure," ,, L.) - 22 Janu 2015",2014,1,Keane,11,S Wednesday,,2
departure," ,) - 12 Janu 2015",2014,1,Keane,11,Burnley,,2
departure," ,, 7 M€) - 03 July 2013",2013,1,Shelvey,9,Swansea,,2
departure," ,, 15 M€) - 01 July 2013",2013,1,Carroll,9,West Ham,,2
departure," ,) - 20 May 2013",2013,1,Carragher,9,,,2
arrival," , (,, B.L.) - 01 June 2011",2011,1,Routledge,11,QPR,Newcastle United,1
departure," ,, L.) - 29 Janu 2012",2011,1,Smith,11,MK Dons,,2
departure," ,, L.) - 24 Octo 2011",2011,1,Harper,11,Brighton,,2
arrival," , (,) - 11 Janu 2013",2012,1,Kelly,12,Fulham,Reading,1
arrival," , (,) - 08 Janu 2013",2012,1,Akpan,12,Crawley Town,Reading,1
arrival," , (,, B.L.) - 05 Janu 2013",2012,1,Ugwu,12,Yeovil,Reading,1
departure," ,, 94 M€) - 26 June 2009",2009,1,Ronaldo,13,Real Madrid,,2
arrival," , (,, 0 €) - 13 Febr 2010",2009,1,Tosic,14,Werder Bremen,Portsmouth,1
departure," ,) - 22 June 2010",2010,1,Petrov,11,Bolton,,2
departure," ,, B.L.) - 01 June 2010",2010,1,Fülöp,11,Sunderland,,2
arrival," , (,, 5 M€) - 01 Janu 2011",2010,1,Lindegaard,12,Aalesund,Manchester United,1
departure," ,) - 08 May 2006",2006,1,Shearer,13,,,2
arrival," , (,, B.L.) - 29 Apri 2007",2006,1,Pearce,14,Woking,Portsmouth,1
departure," ,) - 30 Janu 2008",2007,1,Dabo,11,Lazio,,2
departure," ,, L.) - 23 Janu 2008",2007,1,Bianchi,11,Lazio,,2
departure," ,, L.) - 04 Janu 2008",2007,1,Mills,11,Derby County,,2
departure," ,, 0 €) - 13 Febr 2006",2005,1,Darío Silva,15,,,2
departure," ,, L.) - 10 Febr 2006",2005,1,Péricard,15,Plymouth,,2
departure," ,, L.) - 30 Janu 2006",2005,1,Vukic,15,Partizan,,2
departure," ,, 0 €) - 01 July 2008",2008,1,Carr,13,,,2
departure," ,, 4.6 M€) - 31 May 2008",2008,1,Emre,13,Fenerbahçe,,2
departure," ,, 0 €) - 15 May 2008",2008,1,Diatta,13,,,2
departure," ,, L.) - 02 Sept 2014",2014,1,Cleverley,11,Aston Villa,,2
departure," ,, L.) - 01 Sept 2014",2014,1,Powell,11,Leicester,,2
departure," ,, 20 M€) - 01 Sept 2014",2014,1,Welbeck,11,Arsenal,,2
arrival," , (,, 5 M€) - 01 Sept 2013",2013,1,Demichelis,10,Atlético,Manchester City,1
arrival," , (,, 30 M€) - 19 July 2013",2013,1,Jovetic,10,Fiorentina,Manchester City,1
departure," ,, 0 €) - 26 Augu 2011",2011,1,Barton,11,QPR,,2
departure," ,, 6.3 M€) - 11 Augu 2011",2011,1,José Enrique,11,Liverpool,,2
departure," ,, 1.75 M€) - 01 July 2011",2011,1,Routledge,11,QPR,,2
arrival," , (,, B.L.) - 01 Janu 2013",2012,1,Church,12,Huddersfield,Reading,1
arrival," , (,, 750 k€) - 31 Dece 2012",2012,1,Carriço,12,Sporting CP,Reading,1
arrival," , (,, B.L.) - 21 Nove 2012",2012,1,Hector,12,Shrewsbury,Reading,1
arrival," , (,, 0 €) - 01 Febr 2010",2009,1,Rocha,14,Standard,Portsmouth,1
arrival," , (,, L.) - 27 Janu 2010",2009,1,Owusu-Abeyie,14,Spartak M.,Portsmouth,1
arrival," , (man., ,) - 26 Nove 2009",2009,1,Grant,14,Portsmouth,Portsmouth,1
arrival," , (,, B.L.) - 01 Janu 2011",2010,1,De Laet,12,Preston NE,Manchester United,1
arrival," , (,, 8.8 M€) - 12 Augu 2010",2010,1,Bébé,12,Guimarães,Manchester United,1
arrival," , (,, B.L.) - 23 Janu 2007",2006,1,Kiely,14,Luton Town,Portsmouth,1
arrival," , (,) - 18 Janu 2007",2006,1,Lauren,14,Arsenal,Portsmouth,1
arrival," , (,, 1.4 M€) - 11 Janu 2007",2006,1,Traoré,14,Charlton,Portsmouth,1
departure," ,, L.) - 01 Janu 2008",2007,1,Samaras,11,Celtic Glasgow,,2
departure," ,, L.) - 31 Augu 2007",2007,1,Corradi,11,Parma,,2
departure," ,, 0 €) - 04 July 2007",2007,1,Weaver,11,Charlton,,2
departure," ,, L.) - 30 Janu 2006",2005,1,Viáfara,15,Real Sociedad,,2
departure," ,, 0 €) - 19 Janu 2006",2005,1,Chalkias,15,Murcia,,2
departure," ,) - 04 Janu 2006",2005,1,Robert,15,Benfica,,2
departure," ,, 0 €) - 13 May 2008",2008,1,Ramage,13,Queens Park Rangers,,2
arrival," , (man., ,) - 09 Febr 2009",2008,1,Hart,14,Barnsley,Portsmouth,1
departure," ,, L.) - 01 Sept 2014",2014,1,Hernández,11,Real Madrid,,2
departure," ,, 8 M€) - 31 Augu 2014",2014,1,Kagawa,11,Borussia Dortmund,,2
departure," ,, L.) - 28 Augu 2014",2014,1,Zaha,11,Crystal Palace,,2
arrival," , (,, 28 M€) - 17 July 2013",2013,1,Negredo,10,Sevilla FC,Manchester City,1
arrival," , (,, 25 M€) - 01 July 2013",2013,1,Navas,10,Sevilla FC,Manchester City,1
arrival," , (,, 25.8 M€) - 01 July 2013",2013,1,Fernandinho,10,Shakhtar,Manchester City,1
departure," ,, 4.5 M€) - 15 June 2011",2011,1,Nolan,11,West Ham,,2
departure," ,, B.L.) - 31 May 2011",2011,1,Ireland,11,Aston Villa,,2
departure," ,, 0 €) - 25 May 2011",2011,1,Kuqi,11,,,2
arrival," , (,, B.L.) - 21 Nove 2012",2012,1,Andersen,12,Portsmouth,Reading,1
arrival," , (,, 0 €) - 18 July 2012",2012,1,Taylor,12,,Reading,1
arrival," , (,, 2.9 M€) - 17 July 2012",2012,1,Gunter,12,Nottingham,Reading,1
arrival," , (,, B.L.) - 23 Nove 2009",2009,1,Begovic,14,Ipswich Town,Portsmouth,1
arrival," , (,, 0 €) - 09 Sept 2009",2009,1,Webber,14,Sheffield U,Portsmouth,1
arrival," , (,, 10 M€) - 01 July 2010",2010,1,Hernández,12,Chivas,Manchester United,1
arrival," , (,) - 01 July 2010",2010,1,Smalling,12,Fulham,Manchester United,1
arrival," , (,, B.L.) - 01 July 2010",2010,1,Rodrigo Possebon,12,Braga,Manchester United,1
arrival," , (,, L.) - 11 Janu 2007",2006,1,Mvuemba,14,Rennes,Portsmouth,1
arrival," , (,, B.L.) - 01 Janu 2007",2006,1,Todorov,14,Wigan,Portsmouth,1
arrival," , (,, B.L.) - 20 Nove 2006",2006,1,Ashdown,14,Norwich City,Portsmouth,1
departure," ,, 0 €) - 01 July 2007",2007,1,Sinclair,11,,,2
departure," ,, 0 €) - 01 July 2007",2007,1,Jordan,11,,,2
departure," ,, 7.57 M€) - 14 June 2007",2007,1,Barton,11,Newcastle United,,2
departure," ,) - 01 Janu 2006",2005,1,Skopelitis,15,Egaleo,,2
departure," ,) - 07 Dece 2005",2005,1,Jordan,15,Portsmouth,,2
arrival," , (,) - 02 Febr 2009",2008,1,Basinas,14,AEK Athens,Portsmouth,1
arrival," , (,, L.) - 01 Febr 2009",2008,1,Gekas,14,Bayer,Portsmouth,1
arrival," , (,, 1 M€) - 26 Janu 2009",2008,1,Mullins,14,West Ham,Portsmouth,1
departure," ,, L.) - 19 Augu 2014",2014,1,Nani,11,Sporting CP,,2
departure," ,, 1 M€) - 11 Augu 2014",2014,1,Henríquez,11,Dinamo Zagreb,,2
departure," ,) - 25 July 2014",2014,1,Bébé,11,Benfica,,2
arrival," , (man., ,) - 14 June 2013",2013,1,Pellegrini,10,Malaga,Manchester City,1
arrival," , (,, B.L.) - 13 June 2013",2013,1,Scapuzzi,10,Varese,Manchester City,1
departure," ,, 0 €) - 25 May 2011",2011,1,Campbell,11,,,2
arrival," , (,, B.L.) - 29 Apri 2012",2011,1,Smith,12,Barnsley,Norwich City,1
arrival," , (,, B.L.) - 29 Apri 2012",2011,1,Martin,12,Crystal Palace,Norwich City,1
arrival," , (,, 3.2 M€) - 17 July 2012",2012,1,Mariappa,12,Watford,Reading,1
arrival," , (,, 0 €) - 10 July 2012",2012,1,Shorey,12,,Reading,1
arrival," , (,, 3.5 M€) - 01 Sept 2009",2009,1,Williamson,14,Watford,Portsmouth,1
arrival," , (,, 0 €) - 01 Sept 2009",2009,1,Ben Haïm,14,Man City,Portsmouth,1
arrival," , (,, B.L.) - 10 June 2010",2010,1,Tosic,12,FC Köln,Manchester United,1
departure," ,) - 02 Febr 2011",2010,1,Neville,12,,,2
arrival," , (,, L.) - 31 Augu 2006",2006,1,Douala,14,Sporting CP,Portsmouth,1
arrival," , (,, 4.5 M€) - 31 Augu 2006",2006,1,Kranjcar,14,Hajduk Split,Portsmouth,1
arrival," , (,, 750 k€) - 31 Augu 2006",2006,1,Cole,14,Man City,Portsmouth,1
departure," ,, 0 €) - 23 May 2007",2007,1,Distin,11,Portsmouth,,2
departure," ,, 0 €) - 16 May 2007",2007,1,Wigley,11,,,2
departure," ,, 0 €) - 24 Nove 2005",2005,1,Perrin,15,,,2
departure," ,, 0 €) - 22 Augu 2005",2005,1,Unsworth,15,Sheffield United,,2
departure," ,, 145 k€) - 11 Augu 2005",2005,1,de Zeeuw,15,Wigan,,2
arrival," , (,, L.) - 26 Janu 2009",2008,1,Pelé,14,FC Porto,Portsmouth,1
arrival," , (,, L.) - 20 Janu 2009",2008,1,Pennant,14,Liverpool,Portsmouth,1
departure," ,, 1.5 M€) - 21 July 2014",2014,1,Evra,11,Juventus,,2
departure," ,, 0 €) - 17 July 2014",2014,1,Ferdinand,11,Queens Park Rangers,,2
arrival," , (,, B.L.) - 31 May 2013",2013,1,Bridge,10,Brighton,Manchester City,1
arrival," , (man., ,) - 13 May 2013",2013,1,Kidd,10,Man City,Manchester City,1
arrival," , (,, B.L.) - 15 Apri 2012",2011,1,Ball,12,Macclesfield,Norwich City,1
arrival," , (,, B.L.) - 10 Apri 2012",2011,1,Adeyemi,12,Oldham,Norwich City,1
arrival," , (,, B.L.) - 09 Apri 2012",2011,1,Dawkin,12,Cambridge,Norwich City,1
arrival," , (,) - 06 July 2012",2012,1,Sweeney,12,Bray,Reading,1
arrival," , (,, 0 €) - 06 July 2012",2012,1,Pogrebnyak,12,,Reading,1
arrival," , (,, L.) - 31 Augu 2009",2009,1,Yebda,14,Benfica,Portsmouth,1
arrival," , (,, L.) - 29 Augu 2009",2009,1,O'Hara,14,Tottenham,Portsmouth,1
departure," ,, L.) - 14 Janu 2011",2010,1,De Laet,12,Portsmouth,,2
departure," ,, L.) - 03 Janu 2011",2010,1,Macheda,12,Sampdoria,,2
departure," ,) - 20 Augu 2010",2010,1,Rodrigo Possebon,12,Santos,,2
arrival," , (,, 1.5 M€) - 11 Augu 2006",2006,1,James,14,Man City,Portsmouth,1
arrival," , (,, 0 €) - 10 Augu 2006",2006,1,Kanu,14,,Portsmouth,1
departure," ,, B.L.) - 15 May 2007",2007,1,Beasley,11,PSV Eindhoven,,2
departure," ,, 0 €) - 15 May 2007",2007,1,Trabelsi,11,,,2
departure," ,) - 14 May 2007",2007,1,Pearce,11,England,,2
departure," ,, 0 €) - 29 July 2005",2005,1,Hislop,15,West Ham,,2
departure," ,, 132.8 k€) - 28 July 2005",2005,1,Fuller,15,Southampton,,2
arrival," , (,, B.L.) - 31 Dece 2008",2008,1,Cranie,14,Charlton,Portsmouth,1
arrival," , (,, B.L.) - 07 Nove 2008",2008,1,Begovic,14,Yeovil,Portsmouth,1
departure," ,) - 01 July 2014",2014,1,Giggs,11,Manchester United,,2
departure," ,) - 01 July 2014",2014,1,Büttner,11,Dinamo Moscow,,2
departure," ,, 0 €) - 01 July 2014",2014,1,Vidic,11,Inter Milan,,2
departure," ,) - 02 Sept 2013",2013,1,Barry,10,Everton,,2
departure," ,, 0 €) - 01 Sept 2013",2013,1,Abdul Razak,10,Anzhi,,2
arrival," , (,, B.L.) - 01 Marc 2012",2011,1,Bennett,12,Peterborough,Norwich City,1
arrival," , (,, L.) - 12 Febr 2012",2011,1,Wootton,12,West Ham B,Norwich City,1
arrival," , (,, B.L.) - 01 July 2012",2012,1,Antonio,12,S Wednesday,Reading,1
arrival," , (,, B.L.) - 01 July 2012",2012,1,Morrison,12,Huddersfield,Reading,1
arrival," , (,, 0 €) - 29 June 2012",2012,1,Guthrie,12,,Reading,1
arrival," , (,, 4.5 M€) - 28 Augu 2009",2009,1,Boateng,14,Tottenham,Portsmouth,1
arrival," , (,) - 28 Augu 2009",2009,1,Brown,14,Wigan,Portsmouth,1
departure," ,) - 11 Augu 2010",2010,1,Cathcart,12,Blackpool,,2
departure," ,, L.) - 06 Augu 2010",2010,1,Diouf,12,Blackburn,,2
departure," ,, 9.5 M€) - 01 July 2010",2010,1,Tosic,12,CSKA Moscow,,2
arrival," , (,, 0 €) - 08 Augu 2006",2006,1,Campbell,14,Arsenal,Portsmouth,1
arrival," , (,, 0 €) - 28 July 2006",2006,1,Thompson,14,Wigan,Portsmouth,1
arrival," , (,, L.) - 03 Augu 2007",2007,1,Tévez,12,West Ham,Manchester United,1
arrival," , (,, B.L.) - 30 July 2007",2007,1,Mamam,12,Royal Antwerp,Manchester United,1
departure," ,, 2.25 M€) - 26 July 2005",2005,1,Kamara,15,West Bromwich Albion,,2
departure," ,, 9.75 M€) - 04 July 2005",2005,1,Ayegbeni,15,Middlesbrough,,2
arrival," , (man., ,) - 28 Octo 2008",2008,1,Adams,14,Portsmouth,Portsmouth,1
arrival," , (,, 4.5 M€) - 01 Sept 2008",2008,1,Belhadj,14,Lens,Portsmouth,1
arrival," , (,, L.) - 21 Augu 2008",2008,1,Traoré,14,Arsenal,Portsmouth,1
arrival," , (man., ,) - 03 Janu 2015",2014,1,Carver,12,Newcastle,Newcastle United,1
arrival," , (,) - 04 Augu 2014",2014,1,Darlow,12,Nottingham,Newcastle United,1
departure," ,, L.) - 22 Augu 2013",2013,1,Sinclair,10,WBA,,2
departure," ,, 0 €) - 15 July 2013",2013,1,Maicon,10,AS Roma,,2
departure," ,, 0 €) - 02 July 2013",2013,1,Touré,10,Liverpool,,2
arrival," , (,, 2.4 M€) - 20 Janu 2012",2011,1,Howson,12,Leeds United,Norwich City,1
arrival," , (,, B.L.) - 26 Dece 2011",2011,1,Johnson,12,Yeovil,Norwich City,1
arrival," , (,, B.L.) - 31 May 2012",2012,1,Williams,12,Northampton,Reading,1
arrival," , (,, 0 €) - 16 May 2012",2012,1,McCleary,12,Nottingham,Reading,1
arrival," , (,) - 27 Augu 2009",2009,1,Smith,14,Watford,Portsmouth,1
arrival," , (,, L.) - 25 Augu 2009",2009,1,Dindane,14,Lens,Portsmouth,1
departure," ,, 0 €) - 01 July 2010",2010,1,Hewson,12,Altrincham,,2
departure," ,, 8 M€) - 18 May 2010",2010,1,Foster,12,Birmingham City,,2
arrival," , (,, 0 €) - 10 Febr 2011",2010,1,Kuqi,13,,Newcastle United,1
arrival," , (,, L.) - 20 July 2006",2006,1,Fernandes,14,Benfica,Portsmouth,1
arrival," , (,, L.) - 28 June 2006",2006,1,Johnson,14,Chelsea,Portsmouth,1
arrival," , (,, 3.14 M€) - 02 July 2007",2007,1,Kuszczak,12,WBA,Manchester United,1
arrival," , (,, 31.5 M€) - 02 July 2007",2007,1,Anderson,12,FC Porto,Manchester United,1
departure," ,) - 01 July 2005",2005,1,Mézague,15,Montpellier,,2
departure," ,) - 01 July 2005",2005,1,Berkovic,15,Maccabi Tel-Aviv,,2
departure," ,) - 01 July 2005",2005,1,Foxe,15,,,2
arrival," , (,) - 15 Augu 2008",2008,1,Thomas,14,Charlton,Portsmouth,1
arrival," , (,, 6.25 M€) - 10 Augu 2008",2008,1,Kaboul,14,Tottenham,Portsmouth,1
arrival," , (,, L.) - 27 July 2008",2008,1,Sahar,14,Chelsea B,Portsmouth,1
arrival," , (,) - 04 Augu 2014",2014,1,Lascelles,12,Nottingham,Newcastle United,1
arrival," , (,, L.) - 03 Augu 2014",2014,1,Ferreyra,12,Shakhtar,Newcastle United,1
departure," ,) - 01 July 2013",2013,1,Scapuzzi,10,Siena,,2
departure," ,) - 01 July 2013",2013,1,Bridge,10,Reading,,2
departure," ,, 9 M€) - 25 June 2013",2013,1,Tévez,10,Juventus,,2
arrival," , (,, 1 M€) - 13 Augu 2011",2011,1,Ayala,12,Liverpool B,Norwich City,1
arrival," , (,, L.) - 21 July 2011",2011,1,Naughton,12,Tottenham,Norwich City,1
arrival," , (,, 3 M€) - 06 July 2011",2011,1,Pilkington,12,Huddersfield,Norwich City,1
departure," ,) - 26 Marc 2013",2012,1,Dolan,12,Reading,,2
departure," ,) - 11 Marc 2013",2012,1,McDermott,12,,,2
departure," ,) - 08 Marc 2013",2012,1,Gunnarsson,12,,,2
arrival," , (,, L.) - 14 Augu 2009",2009,1,Vanden Borre,14,Genoa,Portsmouth,1
arrival," , (,, 0 €) - 08 Augu 2009",2009,1,Niemi,14,,Portsmouth,1
arrival," , (,, L.) - 31 Janu 2011",2010,1,Ireland,13,Aston Villa,Newcastle United,1
arrival," , (man., ,) - 09 Dece 2010",2010,1,Pardew,13,,Newcastle United,1
arrival," , (man., ,) - 06 Dece 2010",2010,1,Beardsley,13,Newcastle,Newcastle United,1
arrival," , (,, B.L.) - 14 May 2006",2006,1,Viáfara,14,Real Sociedad,Portsmouth,1
arrival," , (,, B.L.) - 01 May 2006",2006,1,Péricard,14,Plymouth,Portsmouth,1
departure," ,, L.) - 21 Marc 2007",2006,1,Cole,14,Birmingham,,2
arrival," , (,, 25.5 M€) - 02 July 2007",2007,1,Nani,12,Sporting CP,Manchester United,1
arrival," , (,) - 01 July 2007",2007,1,Hewson,12,,Manchester United,1
departure," ,, 0 €) - 29 June 2005",2005,1,Stone,15,Leeds United,,2
departure," ,, 0 €) - 01 June 2005",2005,1,Berger,15,Aston Villa,,2
arrival," , (,, B.L.) - 05 Marc 2006",2005,1,Smith,16,Huddersfield,Sunderland,1
arrival," , (,, 13.7 M€) - 11 July 2008",2008,1,Crouch,14,Liverpool,Portsmouth,1
arrival," , (,, 0 €) - 20 June 2008",2008,1,Little,14,Reading,Portsmouth,1
arrival," , (,, B.L.) - 12 June 2008",2008,1,Traoré,14,Rennes,Portsmouth,1
arrival," , (,, 6 M€) - 17 July 2014",2014,1,Janmaat,12,Feyenoord,Newcastle United,1
arrival," , (,, 6.32 M€) - 16 July 2014",2014,1,Rivière,12,Monaco,Newcastle United,1
arrival," , (,, 10 M€) - 14 July 2014",2014,1,Cabella,12,Montpellier,Newcastle United,1
departure," ,) - 13 June 2013",2013,1,Kidd,10,Man City,,2
departure," ,) - 13 May 2013",2013,1,Mancini,10,,,2
arrival," , (,, 0 €) - 01 July 2011",2011,1,Johnson,12,Leeds United,Norwich City,1
arrival," , (,, 2.3 M€) - 01 July 2011",2011,1,Vaughan,12,Everton,Norwich City,1
arrival," , (,, L.) - 17 June 2011",2011,1,De Laet,12,Man U,Norwich City,1
departure," ,, L.) - 07 Marc 2013",2012,1,Tabb,12,Ipswich Town,,2
departure," ,, L.) - 28 Febr 2013",2012,1,Taylor,12,Crawley Town,,2
departure," ,, L.) - 12 Febr 2013",2012,1,Gorkss,12,Wolverhampton,,2
arrival," , (,, L.) - 05 Augu 2009",2009,1,Piquionne,14,Lyon,Portsmouth,1
arrival," , (,, 0 €) - 31 July 2009",2009,1,Finnan,14,,Portsmouth,1
arrival," , (,) - 31 July 2009",2009,1,Mokoena,14,,Portsmouth,1
arrival," , (,, 8.5 M€) - 28 Augu 2010",2010,1,Ben Arfa,13,Marseille,Newcastle United,1
arrival," , (,, 4 M€) - 27 Augu 2010",2010,1,Tioté,13,FC Twente,Newcastle United,1
departure," ,) - 31 Janu 2007",2006,1,Thompson,14,Bolton Wanderers,,2
departure," ,, L.) - 31 Janu 2007",2006,1,Fernandes,14,Everton,,2
departure," ,, 0 €) - 30 Janu 2007",2006,1,Kiely,14,West Bromwich Albion,,2
arrival," , (,, B.L.) - 01 July 2007",2007,1,Rossi,12,Parma,Manchester United,1
arrival," , (,, B.L.) - 01 July 2007",2007,1,Piqué,12,Real Zaragoza,Manchester United,1
arrival," , (,, 25 M€) - 01 July 2007",2007,1,Hargreaves,12,Bayern Munich,Manchester United,1
arrival," , (,, 0 €) - 31 Janu 2006",2005,1,Delap,16,Southampton,Sunderland,1
arrival," , (,, B.L.) - 22 Janu 2006",2005,1,Poom,16,Arsenal,Sunderland,1
arrival," , (,, B.L.) - 16 Janu 2006",2005,1,Robinson,16,Norwich City,Sunderland,1
departure," ,, L.) - 08 Marc 2009",2008,1,Little,14,Reading,,2
departure," ,, L.) - 10 Febr 2009",2008,1,Traoré,14,Birmingham City,,2
arrival," , (,) - 14 July 2014",2014,1,Bagaglini,12,Cynthia 1920,Newcastle United,1
arrival," , (,, B.L.) - 01 July 2014",2014,1,Abeid,12,Panathinaikos,Newcastle United,1
arrival," , (,, 8.7 M€) - 01 July 2014",2014,1,De Jong,12,Ajax,Newcastle United,1
arrival," , (man., ,) - 22 Apri 2014",2013,1,Giggs,11,Man U,Manchester United,1
arrival," , (,, 45 M€) - 25 Janu 2014",2013,1,Mata,11,Chelsea,Manchester United,1
arrival," , (,, B.L.) - 02 Janu 2014",2013,1,Macheda,11,Doncaster,Manchester United,1
arrival," , (,) - 14 June 2011",2011,1,Bennett,12,Brighton,Norwich City,1
arrival," , (,, 2.8 M€) - 03 June 2011",2011,1,Morison,12,Millwall,Norwich City,1
departure," ,, L.) - 31 Janu 2013",2012,1,Obita,12,Oldham Athletic,,2
departure," ,, L.) - 17 Janu 2013",2012,1,Ugwu,12,Plymouth,,2
departure," ,, L.) - 22 Nove 2012",2012,1,Hector,12,Aldershot,,2
departure," ,, L.) - 08 Nove 2012",2012,1,Church,12,Huddersfield Town,,2
arrival," , (,, B.L.) - 31 May 2009",2009,1,Little,14,Reading,Portsmouth,1
arrival," , (,, B.L.) - 17 May 2009",2009,1,Primus,14,Charlton,Portsmouth,1
arrival," , (,, B.L.) - 10 May 2009",2009,1,Traoré,14,Birmingham,Portsmouth,1
arrival," , (,, 0 €) - 27 July 2010",2010,1,Campbell,13,,Newcastle United,1
arrival," , (,, 0 €) - 22 July 2010",2010,1,Gosling,13,Everton B,Newcastle United,1
arrival," , (,) - 05 July 2010",2010,1,Perch,13,Nottingham,Newcastle United,1
departure," ,, L.) - 06 Janu 2007",2006,1,Pearce,14,Woking,,2
departure," ,, L.) - 20 Octo 2006",2006,1,Ashdown,14,Norwich City,,2
arrival," , (,, B.L.) - 14 May 2007",2007,1,Foster,12,Watford,Manchester United,1
departure," ,) - 27 Augu 2007",2007,1,Solskjaer,12,,,2
departure," ,, 12 M€) - 22 Augu 2007",2007,1,Heinze,12,Real Madrid,,2
arrival," , (,, B.L.) - 24 Dece 2005",2005,1,Murphy,16,S Wednesday,Sunderland,1
arrival," , (,, B.L.) - 23 Nove 2005",2005,1,Brown,16,Hull City,Sunderland,1
arrival," , (,, B.L.) - 06 Nove 2005",2005,1,Leadbitter,16,Rotherham,Sunderland,1
departure," ,) - 09 Febr 2009",2008,1,Adams,14,,,2
departure," ,, 16.4 M€) - 06 Janu 2009",2008,1,Defoe,14,Tottenham,,2
departure," ,, L.) - 04 Janu 2009",2008,1,Sahar,14,De Graafschap,,2
arrival," , (,, 2 M€) - 01 July 2014",2014,1,Ayoze Pérez,12,Tenerife,Newcastle United,1
arrival," , (,, B.L.) - 30 June 2014",2014,1,Gutiérrez,12,Norwich City,Newcastle United,1
arrival," , (,, 0 €) - 09 June 2014",2014,1,Colback,12,Sunderland,Newcastle United,1
arrival," , (,, 32 M€) - 02 Sept 2013",2013,1,Fellaini,11,Everton,Manchester United,1
arrival," , (,, 18 M€) - 01 July 2013",2013,1,Zaha,11,Crystal Palace,Manchester United,1
arrival," , (,, B.L.) - 01 June 2011",2011,1,Smith,12,Aberdeen,Norwich City,1
arrival," , (,, B.L.) - 01 June 2011",2011,1,Tudur Jones,12,Brentford,Norwich City,1
arrival," , (,, B.L.) - 01 June 2011",2011,1,McDonald,12,Gillingham,Norwich City,1
departure," ,, L.) - 01 Octo 2012",2012,1,Jefford,12,Boreham Wood,,2
departure," ,) - 05 Sept 2012",2012,1,Raymond,12,Gillingham,,2
departure," ,, L.) - 17 Augu 2012",2012,1,Andersen,12,Portsmouth,,2
departure," ,, 3.4 M€) - 31 Marc 2010",2009,1,Owusu-Abeyie,14,Al Sadd,,2
departure," ,, L.) - 26 Marc 2010",2009,1,Tosic,14,Queens Park Rangers,,2
arrival," , (,, B.L.) - 01 July 2010",2010,1,Xisco,13,Racing,Newcastle United,1
departure," ,, 41 M€) - 31 Janu 2011",2010,1,Carroll,13,Liverpool,,2
departure," ,, L.) - 30 Janu 2011",2010,1,Xisco,13,Depor,,2
departure," ,, L.) - 08 Sept 2006",2006,1,Griffin,14,Stoke City,,2
departure," ,, L.) - 31 Augu 2006",2006,1,Todorov,14,Wigan,,2
departure," ,, B.L.) - 30 Augu 2006",2006,1,Koroman,14,Terek Grozny,,2
departure," ,, 9 M€) - 03 Augu 2007",2007,1,Smith,12,Newcastle United,,2
departure," ,, 0 €) - 01 Augu 2007",2007,1,Mamam,12,Royal Antwerp,,2
departure," ,, 10 M€) - 01 Augu 2007",2007,1,Rossi,12,Villarreal,,2
arrival," , (,, L.) - 31 Augu 2005",2005,1,Hoyte,16,Arsenal,Sunderland,1
arrival," , (,) - 24 Augu 2005",2005,1,Bassila,16,Strasbourg,Sunderland,1
arrival," , (,, 1.6 M€) - 11 Augu 2005",2005,1,Gray,16,Sheffield U,Sunderland,1
departure," ,, 20 M€) - 01 Janu 2009",2008,1,Diarra,14,Real Madrid,,2
departure," ,) - 01 Janu 2009",2008,1,Djeziri,14,Vejle,,2
departure," ,, L.) - 02 Febr 2015",2014,1,Bigirimana,12,Glasgow Rangers,,2
departure," ,, 4 M€) - 02 Febr 2015",2014,1,Santon,12,Inter Milan,,2
departure," ,) - 03 Janu 2015",2014,1,Pardew,12,Crystal Palace,,2
arrival," , (,, B.L.) - 01 July 2013",2013,1,Henríquez,11,Wigan,Manchester United,1
arrival," , (man., ,) - 14 June 2013",2013,1,Moyes,11,Everton,Manchester United,1
arrival," , (,, B.L.) - 01 June 2013",2013,1,Fabio,11,QPR,Manchester United,1
departure," ,, 0 €) - 21 Marc 2012",2011,1,Kelly,12,Everton B,,2
